GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
0100000US,,United States,131016810,148467,4316388,33992,13546127,61268,18946480,72219,20369811,82774,19477257,65180,7991804,52606,17815277,63949,3560425,28674,4729222,42204,9812889,54080,7243537,49526,3207593,29680
