GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
0100000US,,United States,134719017,127861,4262271,37978,13623662,65989,19213506,69852,20852838,75734,19972915,73155,8219324,48013,18495670,71094,3703946,34101,5015329,37488,10244186,49945,7651536,38127,3463834,30394
